Provider,TotalClaims,InpatientClaims,OutpatientClaims,UniqueBeneficiaries,UniqueAttendPhysicians,AvgClaimAmt,TotalReimbursement,MaxClaimAmt,StdClaimAmt,AvgDeductible,TotalDeductible,ReimbursementPerClaim,DeductibleRatio,ReimbPerBeneficiary,ClaimsPerBeneficiary,InpatientRatio,HighCostClaimRatio,AvgClaimDuration,AvgHospitalStay,TotalHospitalDays,AvgNumDiagCodes,AvgNumProcCodes,AvgUniqueDiagCodes,AvgUniqueProcCodes,MaxDiagCodes,AvgPatientAge,MinPatientAge,MaxPatientAge,StdPatientAge,PctDeadPatients,AvgChronicCondCount,MaxChronicCondCount,PctHighChronicCond,RenalDiseaseRatio,Avg_ChronicCond_Alzheimer,Avg_ChronicCond_Heartfailure,Avg_ChronicCond_KidneyDisease,Avg_ChronicCond_Cancer,Avg_ChronicCond_Diabetes,Avg_ChronicCond_stroke,Avg_ChronicCond_Depression,ClaimAmt_Skewness,ClaimAmt_Kurtosis,ClaimAmt_CV,SharedPatientRatio,PctMaxDiagCodes,RepeatPatientRatio,AvgIPReimb,AvgOPReimb,AvgIPDeductible,AvgOPDeductible,AvgPartACovMonths,AvgPartBCovMonths,ClaimsPerPhysician,BenePerPhysician,PhysicianConcentration,PotentialFraud,FraudLabel
PRV51363,3,0,3,3,3,50.0,150,100,43.58898943540674,0.0,0.0,37.5,0.0,37.5,0.75,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,4.0,0.0,4.0,0.0,9,78.33333333333333,71,85,7.023769168568493,0.0,4.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6300591617118865,0.0,0.8717797886906993,1.0,0.0,0.0,0.0,3366.6666666666665,0.0,926.6666666666666,12.0,12.0,0.75,0.75,0.3333333333333333,No,0
PRV51364,23,6,17,23,13,2427.391304347826,55830,18000,4619.559421526241,282.95652173913044,6508.0,2326.25,0.11656606544751123,2326.25,0.9583333333333334,0.25,0.13043478260869565,1.608695652173913,0.8260869565217391,19.0,4.478260869565218,0.21739130434782608,4.478260869565218,0.21739130434782608,10,72.0,38,98,14.557097612817293,0.0,5.434782608695652,10,0.782608695652174,0.21739130434782608,0.7391304347826086,0.782608695652174,0.5217391304347826,0.2608695652173913,0.6956521739130435,0.13043478260869565,0.5217391304347826,2.37127466460395,5.571277255099812,1.9030963047655343,0.782608695652174,0.08695652173913043,0.0,5031.739130434783,2069.1304347826085,650.0869565217391,613.0434782608696,12.0,12.0,1.6428571428571428,1.6428571428571428,0.08884688090737242,No,0
PRV51366,57,0,57,53,11,321.7543859649123,18340,4100,700.405807899498,3.1578947368421053,180.0,316.2068965517241,0.009814077749304836,339.6296296296296,1.0555555555555556,0.0,0.08771929824561403,0.8596491228070176,0.0,0.0,2.2982456140350878,0.0,2.2982456140350878,0.0,9,69.21052631578948,27,94,15.695468911787957,0.0,4.771929824561403,10,0.6666666666666666,0.21052631578947367,0.45614035087719296,0.7017543859649122,0.543859649122807,0.14035087719298245,0.7543859649122807,0.12280701754385964,0.42105263157894735,3.6908956760816745,15.905181875743974,2.176833754097454,0.6140350877192983,0.0,0.05660377358490566,2835.2631578947367,2067.3684210526317,337.2631578947368,480.0,12.0,12.0,4.75,4.416666666666667,0.1090561224489796,No,0
PRV51368,4,0,4,4,3,142.5,570,300,131.24404748406687,15.0,60.0,114.0,0.10507880910683012,114.0,0.8,0.0,0.25,3.25,0.0,0.0,3.5,0.0,3.5,0.0,10,70.25,63,79,6.601767440112788,0.0,4.25,8,0.5,0.25,0.25,1.0,0.25,0.0,0.5,0.25,0.25,0.4327240276332024,-3.1115455183149674,0.9210108595308482,0.5,0.25,0.0,0.0,592.5,0.0,252.5,12.0,12.0,1.0,1.0,0.375,No,0
PRV51369,2083,0,2083,963,2,288.96303408545367,601910,6060,580.5559626928856,3.014882381180989,6280.0,288.8243761996161,0.01043343617245739,624.3879668049792,2.1607883817427385,0.0,0.09841574651944311,1.5885741718674988,0.0,0.0,2.6044167066730677,0.0009601536245799327,2.601056168987038,0.0009601536245799327,10,73.95871339414306,26,100,13.130440857574577,0.007681228996639462,4.526644263082093,10,0.6701872299567931,0.21507441190590496,0.3840614498319731,0.5900144023043687,0.443110897743639,0.13346135381661065,0.7273163706192991,0.12049927988478157,0.4320691310609698,3.627328564021498,15.757948196974086,2.0091011451630574,0.501200192030725,0.0028804608737397984,0.5025960539979232,4284.287085933749,2633.202112337974,467.7657225156025,768.0316850696112,11.953912626020163,11.947671627460394,694.3333333333334,321.0,0.5005820262086136,Yes,1
PRV51371,46,11,35,45,21,2024.5652173913043,93130,13000,3830.86512220687,256.4782608695652,11798.0,1981.4893617021276,0.12668177083892582,2024.5652173913043,1.0,0.23404255319148937,0.10869565217391304,2.0217391304347827,1.1521739130434783,53.0,3.5652173913043477,0.21739130434782608,3.5652173913043477,0.21739130434782608,9,74.8913043478261,27,100,15.021803798877837,0.021739130434782608,4.478260869565218,9,0.6521739130434783,0.13043478260869565,0.391304347826087,0.5434782608695652,0.391304347826087,0.21739130434782608,0.6521739130434783,0.13043478260869565,0.41304347826086957,1.906921759346647,2.2519151548840477,1.8921915131690004,0.5869565217391305,0.0,0.022222222222222223,5269.130434782609,2066.086956521739,696.5217391304348,561.9565217391304,12.0,11.91304347826087,2.090909090909091,2.0454545454545454,0.10123456790123457,No,0
PRV51376,51,0,51,48,23,380.7843137254902,19420,6000,937.2530995142239,1.7647058823529411,90.0,373.46153846153845,0.004634158900159621,396.3265306122449,1.0408163265306123,0.0,0.09803921568627451,1.8823529411764706,0.0,0.0,2.823529411764706,0.0,2.823529411764706,0.0,10,74.66666666666667,42,100,11.521573966549301,0.0,4.313725490196078,10,0.6862745098039216,0.19607843137254902,0.29411764705882354,0.6078431372549019,0.37254901960784315,0.21568627450980393,0.6470588235294118,0.09803921568627451,0.4117647058823529,4.86295515920489,26.937778728703165,2.461375287080324,0.6862745098039216,0.0196078431372549,0.0625,2971.764705882353,2721.176470588235,356.0,740.1960784313726,12.0,12.0,2.125,2.0,0.06113033448673585,No,0
PRV51377,95,3,92,94,47,1304.7368421052631,123950,57000,7097.698134817365,38.252631578947366,3634.0,1291.1458333333333,0.029318036966220522,1304.7368421052631,1.0,0.03125,0.09473684210526316,1.5789473684210527,0.21052631578947367,20.0,2.473684210526316,0.031578947368421054,2.473684210526316,0.031578947368421054,10,73.03157894736842,38,94,12.070231212489524,0.010526315789473684,4.2105263157894735,10,0.5368421052631579,0.22105263157894736,0.4105263157894737,0.5578947368421052,0.3894736842105263,0.12631578947368421,0.6105263157894737,0.07368421052631578,0.3894736842105263,7.0090137022536965,49.914094389142804,5.439946129948631,0.6421052631578947,0.010526315789473684,0.010638297872340425,5928.9473684210525,2451.684210526316,517.1368421052632,657.3684210526316,12.0,12.0,1.9791666666666667,1.9583333333333333,0.03977839335180057,No,0
PRV51378,161,108,53,133,42,7548.88198757764,1215370,57000,9474.880935517664,696.7701863354038,112180.0,7502.283950617284,0.09230103400525436,9069.925373134329,1.2014925373134329,0.6666666666666666,0.09316770186335403,4.484472049689441,4.031055900621118,649.0,6.763975155279503,0.5590062111801242,6.763975155279503,0.5590062111801242,10,73.19875776397515,27,100,12.216187967087155,0.006211180124223602,5.304347826086956,10,0.7577639751552795,0.2546583850931677,0.40993788819875776,0.6832298136645962,0.5279503105590062,0.16149068322981366,0.8136645962732919,0.16770186335403728,0.5590062111801242,2.175405746223323,6.206371570712997,1.2551369793710077,0.6770186335403726,0.09316770186335403,0.12781954887218044,17521.86335403727,2086.583850931677,1533.9130434782608,596.5217391304348,11.850931677018634,11.968944099378882,3.744186046511628,3.0930232558139537,0.15373635276416805,Yes,1
PRV51379,22,2,20,22,21,879.0909090909091,19340,10000,2238.517598537264,98.0,2156.0,840.8695652173913,0.11147303655446977,840.8695652173913,0.9565217391304348,0.08695652173913043,0.13636363636363635,0.22727272727272727,0.22727272727272727,5.0,2.6363636363636362,0.0,2.6363636363636362,0.0,9,71.63636363636364,34,100,13.685395255163195,0.0,4.409090909090909,7,0.7272727272727273,0.22727272727272727,0.22727272727272727,0.6363636363636364,0.4090909090909091,0.13636363636363635,0.7272727272727273,0.09090909090909091,0.45454545454545453,3.6097552016469368,14.153251530765028,2.5464005774438356,0.7272727272727273,0.0,0.0,8027.272727272727,3375.4545454545455,631.0909090909091,810.9090909090909,12.0,12.0,1.0,1.0,0.049586776859504134,No,0
PRV51380,8,4,4,8,8,6445.0,51560,25000,8871.042779741287,534.0,4272.0,5728.888888888889,0.08285331936929075,5728.888888888889,0.8888888888888888,0.4444444444444444,0.125,2.25,2.125,17.0,6.0,0.625,6.0,0.625,9,75.0,65,87,7.874007874011811,0.0,4.375,8,0.625,0.125,0.625,0.625,0.375,0.0,0.625,0.0,0.375,1.5460337414193175,2.116284791798945,1.3764224638851683,0.5,0.0,0.0,6980.0,2068.75,667.5,525.0,12.0,12.0,0.8888888888888888,0.8888888888888888,0.125,No,0
PRV51382,16,0,16,16,7,427.5,6840,5300,1303.9043932231637,5.625,90.0,402.3529411764706,0.01315597134921795,402.3529411764706,0.9411764705882353,0.0,0.125,2.6875,0.0,0.0,3.0625,0.0,3.0625,0.0,10,72.5,32,88,13.053735097664577,0.0,4.6875,8,0.6875,0.0625,0.4375,0.625,0.4375,0.125,0.625,0.0,0.3125,3.953188994914369,15.72789106541736,3.0500687560704414,0.625,0.0625,0.0,6421.875,1380.0,534.0,371.25,11.25,12.0,2.0,2.0,0.2266666666666667,No,0
PRV51383,77,9,68,77,29,1408.9610389610389,108490,32000,4316.729568726155,126.12987012987013,9712.0,1390.8974358974358,0.089518946272041,1390.8974358974358,0.9871794871794872,0.11538461538461539,0.1038961038961039,1.7142857142857142,0.35064935064935066,27.0,3.3896103896103895,0.03896103896103896,3.3896103896103895,0.03896103896103896,9,72.81818181818181,35,97,12.398776757074478,0.0,5.194805194805195,9,0.7662337662337663,0.2077922077922078,0.44155844155844154,0.6233766233766234,0.4675324675324675,0.22077922077922077,0.8181818181818182,0.14285714285714285,0.4675324675324675,5.432306287472915,34.60646397951911,3.0637678753035122,0.7142857142857143,0.0,0.0,5968.311688311688,2507.7922077922076,679.6363636363636,728.0519480519481,12.0,12.0,2.566666666666667,2.566666666666667,0.0517793894417271,No,0
PRV51386,382,0,382,274,18,260.0,99320,3300,536.9179079663977,3.481675392670157,1330.0,259.3211488250653,0.013390924376516547,361.1636363636364,1.3890909090909092,0.0,0.0968586387434555,1.450261780104712,0.0,0.0,2.8141361256544504,0.0,2.81151832460733,0.0,10,74.19109947643979,26,100,12.104211728573288,0.010471204188481676,4.316753926701571,10,0.6282722513089005,0.2094240837696335,0.4031413612565445,0.5732984293193717,0.3743455497382199,0.12303664921465969,0.7120418848167539,0.09947643979057591,0.3900523560209424,3.9648185371843083,17.09470087823612,2.0650688767858947,0.5366492146596858,0.002617801047120419,0.20072992700729927,5633.664921465968,2474.8429319371726,597.4240837696335,796.7539267015707,11.979057591623036,11.905759162303665,20.105263157894736,14.421052631578947,0.08442751021079466,No,0
PRV51387,59,13,46,51,22,1939.322033898305,114420,21000,3855.154571974577,235.66101694915255,13904.0,1907.0,0.12151615525122136,2200.3846153846152,1.1346153846153846,0.21666666666666667,0.1016949152542373,1.2881355932203389,0.7288135593220338,43.0,3.9322033898305087,0.1864406779661017,3.9322033898305087,0.1864406779661017,10,73.05084745762711,31,96,12.81489398669075,0.01694915254237288,5.406779661016949,9,0.7966101694915254,0.23728813559322035,0.4406779661016949,0.7796610169491526,0.4745762711864407,0.22033898305084745,0.7627118644067796,0.11864406779661017,0.6101694915254238,3.021801861502756,10.839012200082832,1.9878877796397723,0.7457627118644068,0.03389830508474576,0.11764705882352941,4939.661016949152,3287.2881355932204,759.1186440677966,881.1864406779661,11.796610169491526,12.0,2.5652173913043477,2.217391304347826,0.06578569376615917,No,0
PRV51388,86,14,72,81,35,2221.046511627907,191010,57000,7084.1664425708195,177.0,15222.0,2195.5172413793102,0.07969174550156798,2329.390243902439,1.048780487804878,0.16091954022988506,0.10465116279069768,2.4186046511627906,1.0,86.0,3.558139534883721,0.10465116279069768,3.558139534883721,0.10465116279069768,10,69.87209302325581,29,97,14.366461361041683,0.011627906976744186,4.6976744186046515,10,0.6976744186046512,0.18604651162790697,0.46511627906976744,0.5930232558139535,0.4418604651162791,0.16279069767441862,0.7209302325581395,0.05813953488372093,0.4069767441860465,6.201423703922907,44.185686671586744,3.1895624001927447,0.6976744186046512,0.011627906976744186,0.04938271604938271,5911.395348837209,3068.6046511627906,737.7209302325581,743.0232558139535,12.0,12.0,2.388888888888889,2.25,0.04597079502433748,No,0
PRV51389,79,18,61,77,46,1942.6582278481012,153470,19000,3824.8531759522075,244.1012658227848,19284.0,1918.375,0.12565240338565592,1967.5641025641025,1.0128205128205128,0.225,0.10126582278481013,2.3037974683544302,1.1518987341772151,91.0,4.0,0.17721518987341772,4.0,0.17721518987341772,10,72.77215189873418,27,100,14.667205147826417,0.0,4.1265822784810124,9,0.5949367088607594,0.12658227848101267,0.25316455696202533,0.6075949367088608,0.2911392405063291,0.11392405063291139,0.7088607594936709,0.06329113924050633,0.379746835443038,2.4638878084070277,6.0551391463624835,1.9688760076892478,0.7468354430379747,0.05063291139240506,0.025974025974025976,4830.7594936708865,1551.139240506329,608.3544303797469,460.37974683544303,11.848101265822784,12.0,1.6808510638297873,1.6382978723404256,0.030604069860599253,No,0
PRV51390,275,164,111,253,71,5844.581818181819,1607260,57000,8600.30249572167,629.7672727272727,173186.0,5823.405797101449,0.10775225678965644,6327.795275590551,1.0826771653543308,0.5942028985507246,0.09090909090909091,4.330909090909091,3.5745454545454547,983.0,6.036363636363636,0.4618181818181818,6.036363636363636,0.4618181818181818,10,73.51272727272728,26,100,13.154154162541873,0.014545454545454545,5.072727272727272,9,0.7636363636363637,0.1781818181818182,0.4727272727272727,0.6872727272727273,0.5309090909090909,0.14181818181818182,0.7672727272727272,0.09818181818181818,0.48727272727272725,3.165951936523839,13.716299444267943,1.4715000599299766,0.6654545454545454,0.05818181818181818,0.06324110671936758,11079.381818181819,1861.5272727272727,1177.6727272727273,512.8363636363637,11.912727272727272,11.898181818181818,3.8194444444444446,3.513888888888889,0.35989421487603274,Yes,1
PRV51391,177,13,164,166,70,815.819209039548,144400,17300,2422.2945384005807,73.9322033898305,13086.0,811.2359550561798,0.09062264111744378,864.6706586826348,1.0598802395209581,0.07303370786516854,0.0903954802259887,1.4519774011299436,0.423728813559322,75.0,3.1299435028248586,0.03389830508474576,3.1299435028248586,0.03389830508474576,9,73.28248587570621,26,99,13.339508072020221,0.005649717514124294,4.435028248587571,9,0.6836158192090396,0.22033898305084745,0.4124293785310734,0.5988700564971752,0.3954802259887006,0.12429378531073447,0.6779661016949152,0.07909604519774012,0.4406779661016949,5.026332414510779,27.687979555849587,2.9691560477588452,0.6779661016949152,0.0,0.06626506024096386,4519.661016949152,2349.6610169491523,544.090395480226,749.54802259887,11.728813559322035,11.994350282485875,2.492957746478873,2.3380281690140845,0.02422675476395672,No,0
PRV51392,17,0,17,15,9,97.6470588235294,1660,500,128.5267195841348,2.9411764705882355,50.0,92.22222222222223,0.030102347983142687,103.75,1.0625,0.0,0.11764705882352941,1.7058823529411764,0.0,0.0,2.588235294117647,0.0,2.588235294117647,0.0,6,77.3529411764706,49,98,12.73254283553853,0.0,5.0,8,0.8823529411764706,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.7058823529411765,0.11764705882352941,0.8235294117647058,0.11764705882352941,0.7058823529411765,2.3481101130767366,5.802040110582226,1.3162374897035638,0.7647058823529411,0.0,0.13333333333333333,7090.588235294118,1426.4705882352941,1068.0,375.88235294117646,11.294117647058824,12.0,1.7,1.5,0.12802768166089967,No,0
PRV51393,910,68,842,329,14,996.010989010989,906370,94000,4624.549645946277,78.49450549450549,71430.0,994.9176728869375,0.07880878801285567,2746.5757575757575,2.757575757575758,0.07464324917672886,0.1,1.589010989010989,0.45164835164835165,411.0,3.0406593406593405,0.05824175824175824,3.036263736263736,0.05824175824175824,10,75.25164835164836,26,99,10.936931536192526,0.005494505494505495,4.1219780219780215,10,0.5791208791208792,0.14725274725274726,0.3945054945054945,0.5428571428571428,0.3813186813186813,0.0956043956043956,0.6879120879120879,0.06703296703296703,0.3824175824175824,12.493676277094842,210.4906495560026,4.643070906811664,0.23076923076923078,0.012087912087912088,0.5319148936170213,4370.450549450549,1634.6923076923076,394.44395604395606,536.3626373626373,11.986813186813187,11.96043956043956,60.666666666666664,21.933333333333334,0.0746430129982532,Yes,1
PRV51394,4,0,4,4,3,115.0,460,400,190.17535767461214,0.0,0.0,92.0,0.0,92.0,0.8,0.0,0.25,0.0,0.0,0.0,1.5,0.0,1.5,0.0,2,72.75,66,82,6.994045086119095,0.0,2.5,4,0.5,0.0,0.25,0.5,0.5,0.0,0.5,0.0,0.0,1.9889477403978206,3.9631931024230695,1.6536987623735517,0.25,0.0,0.0,0.0,990.0,0.0,230.0,12.0,12.0,1.0,1.0,0.375,No,0
PRV51395,20,0,20,20,5,520.0,10400,3300,877.8442494633028,0.0,0.0,495.23809523809524,0.0,495.23809523809524,0.9523809523809523,0.0,0.1,2.5,0.0,0.0,3.35,0.0,3.35,0.0,9,71.8,49,89,12.055136489873258,0.0,4.5,8,0.75,0.1,0.35,0.55,0.45,0.15,0.75,0.15,0.5,2.4567839681917762,5.688835926419033,1.688162018195413,0.65,0.0,0.0,4420.0,3876.5,320.4,1015.5,12.0,12.0,3.3333333333333335,3.3333333333333335,0.26000000000000006,No,0
PRV51396,44,3,41,43,26,398.1818181818182,17520,6000,1016.5748985258767,72.81818181818181,3204.0,389.3333333333333,0.18286627475600709,398.1818181818182,1.0,0.06666666666666667,0.11363636363636363,1.75,0.2727272727272727,12.0,2.909090909090909,0.0,2.909090909090909,0.0,9,73.38636363636364,39,99,13.152444125307836,0.045454545454545456,3.909090909090909,8,0.5454545454545454,0.13636363636363635,0.25,0.5681818181818182,0.20454545454545456,0.09090909090909091,0.7272727272727273,0.11363636363636363,0.38636363636363635,4.555228220796846,22.758137277053383,2.553041982592822,0.45454545454545453,0.0,0.023255813953488372,3131.3636363636365,1826.8181818181818,358.0,531.1363636363636,11.181818181818182,12.0,1.6296296296296295,1.5925925925925926,0.08884297520661155,No,0
PRV51397,40,0,40,40,30,446.75,17870,3300,854.4285464716409,0.0,0.0,435.8536585365854,0.0,435.8536585365854,0.975609756097561,0.0,0.1,0.75,0.0,0.0,2.75,0.0,2.75,0.0,8,75.825,45,98,11.387999756829052,0.0,4.275,10,0.625,0.175,0.375,0.475,0.45,0.125,0.725,0.075,0.35,2.7124394469866813,6.55965567215725,1.9125429131946914,0.5,0.0,0.0,6091.75,1648.5,480.6,520.0,11.7,12.0,1.2903225806451613,1.2903225806451613,0.057499999999999996,No,0
PRV51398,86,1,85,59,14,360.93023255813955,31040,4000,763.0922046006617,14.395348837209303,1238.0,356.7816091954023,0.039882735736606424,517.3333333333334,1.4333333333333333,0.011494252873563218,0.09302325581395349,1.3953488372093024,0.046511627906976744,4.0,3.0,0.0,3.0,0.0,10,75.46511627906976,43,100,10.694360992838405,0.0,4.651162790697675,9,0.7093023255813954,0.1511627906976744,0.3953488372093023,0.6744186046511628,0.4069767441860465,0.13953488372093023,0.8023255813953488,0.13953488372093023,0.37209302325581395,3.1937681153893474,10.031620524610098,2.1142374225346354,0.6046511627906976,0.011627906976744186,0.2711864406779661,4881.627906976744,2167.7906976744184,571.2558139534884,597.6744186046511,11.581395348837209,11.581395348837209,5.733333333333333,3.933333333333333,0.11335640138408305,No,0
PRV51399,211,65,146,199,56,4005.071090047393,845070,103000,10722.960117681982,329.13744075829385,69448.0,3986.1792452830186,0.08218007717694727,4225.35,1.055,0.30660377358490565,0.0947867298578199,2.5165876777251186,1.8056872037914693,381.0,4.341232227488152,0.23222748815165878,4.341232227488152,0.23222748815165878,10,72.32701421800948,32,98,12.69841310276084,0.004739336492890996,4.758293838862559,10,0.7251184834123223,0.16587677725118483,0.4028436018957346,0.5734597156398105,0.44549763033175355,0.18009478672985782,0.7582938388625592,0.10426540284360189,0.45023696682464454,6.3009013927192346,49.504297354958744,2.6773457640554432,0.5592417061611374,0.04265402843601896,0.04522613065326633,7447.1563981042655,2664.5023696682465,900.4549763033175,577.5924170616114,11.886255924170616,11.943127962085308,3.7017543859649122,3.491228070175439,0.06129807692307692,Yes,1
PRV51401,42,8,34,42,34,2179.0476190476193,91520,27000,5181.570441630563,181.57142857142858,7626.0,2128.3720930232557,0.08332513849280493,2128.3720930232557,0.9767441860465116,0.18604651162790697,0.11904761904761904,3.357142857142857,1.380952380952381,58.0,3.6904761904761907,0.19047619047619047,3.6904761904761907,0.19047619047619047,9,70.11904761904762,32,90,14.751936426759048,0.0,4.976190476190476,9,0.7619047619047619,0.2619047619047619,0.40476190476190477,0.6190476190476191,0.5238095238095238,0.14285714285714285,0.8333333333333334,0.11904761904761904,0.42857142857142855,3.5448729655539992,13.839032384336402,2.37790601560734,0.5952380952380952,0.0,0.0,8884.761904761905,2958.3333333333335,846.1904761904761,896.9047619047619,12.0,12.0,1.2,1.2,0.034013605442176874,Yes,1
PRV51403,114,10,104,101,39,2429.9122807017543,277010,57000,9283.885982189264,97.80701754385964,11150.0,2408.782608695652,0.04025110916173004,2715.7843137254904,1.1176470588235294,0.08695652173913043,0.10526315789473684,1.7719298245614035,0.6052631578947368,69.0,2.754385964912281,0.12280701754385964,2.754385964912281,0.12280701754385964,9,74.28947368421052,38,100,13.649029064765223,0.008771929824561403,4.5701754385964914,9,0.6754385964912281,0.20175438596491227,0.2894736842105263,0.6578947368421053,0.42105263157894735,0.13157894736842105,0.7017543859649122,0.05263157894736842,0.43859649122807015,4.92195902179474,24.598710200472226,3.820667131039098,0.6929824561403509,0.0,0.10891089108910891,9689.035087719298,2112.1929824561403,875.2631578947369,680.3508771929825,12.0,12.0,2.85,2.525,0.07156048014773775,No,0
PRV51404,59,1,58,59,37,497.45762711864404,29350,12000,1606.2857061324137,23.1864406779661,1368.0,489.1666666666667,0.04660829273278594,489.1666666666667,0.9833333333333333,0.016666666666666666,0.1016949152542373,1.3220338983050848,0.1016949152542373,6.0,3.135593220338983,0.01694915254237288,3.135593220338983,0.01694915254237288,10,72.91525423728814,33,91,10.622500737444435,0.01694915254237288,4.237288135593221,9,0.6101694915254238,0.1694915254237288,0.3728813559322034,0.5932203389830508,0.3728813559322034,0.15254237288135594,0.6949152542372882,0.05084745762711865,0.4067796610169492,6.6031462849148514,47.1986362780797,3.228990005506709,0.6101694915254238,0.05084745762711865,0.0,3366.6101694915255,2120.169491525424,375.52542372881356,453.5593220338983,11.864406779661017,12.0,1.5526315789473684,1.5526315789473684,0.04165469692617066,No,0
PRV51405,49,2,47,47,18,483.8775510204082,23710,5000,1023.3132795127848,43.59183673469388,2136.0,474.2,0.09008477078149382,493.9583333333333,1.0208333333333333,0.04,0.10204081632653061,0.7959183673469388,0.14285714285714285,7.0,2.857142857142857,0.0,2.857142857142857,0.0,9,71.12244897959184,28,98,12.991395634966155,0.0,4.163265306122449,9,0.6530612244897959,0.16326530612244897,0.40816326530612246,0.5306122448979592,0.24489795918367346,0.061224489795918366,0.6938775510204082,0.04081632653061224,0.4489795918367347,3.149380613799258,10.095671176689038,2.1148186712789045,0.7142857142857143,0.0,0.0425531914893617,3105.714285714286,2127.1428571428573,414.1224489795918,608.5714285714286,12.0,11.877551020408163,2.5789473684210527,2.473684210526316,0.15972222222222227,No,0
PRV51406,29,8,21,29,19,3595.1724137931033,104260,46000,8884.323521433556,257.7931034482759,7476.0,3475.3333333333335,0.07170466425604972,3475.3333333333335,0.9666666666666667,0.26666666666666666,0.10344827586206896,3.0,1.206896551724138,35.0,4.551724137931035,0.1724137931034483,4.551724137931035,0.1724137931034483,10,72.44827586206897,47,93,10.287253579400895,0.0,4.896551724137931,10,0.7241379310344828,0.2413793103448276,0.5517241379310345,0.5517241379310345,0.4827586206896552,0.13793103448275862,0.7586206896551724,0.06896551724137931,0.4827586206896552,4.247013823655019,19.812636954356748,2.4711814897515967,0.7586206896551724,0.10344827586206896,0.0,7625.517241379311,3404.8275862068967,847.0344827586207,1014.4827586206897,11.586206896551724,12.0,1.45,1.45,0.07015457788347206,No,0
PRV51408,15,0,15,15,10,92.66666666666667,1390,600,144.09652849326218,0.0,0.0,86.875,0.0,86.875,0.9375,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,2.066666666666667,0.0,2.066666666666667,0.0,4,76.06666666666666,46,97,12.786525645977413,0.0,3.466666666666667,6,0.6,0.06666666666666667,0.3333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.6,0.0,0.26666666666666666,3.536256246981615,13.155981961298536,1.5549985089033147,0.6,0.0,0.0,4981.333333333333,1392.6666666666667,356.0,465.3333333333333,12.0,12.0,1.3636363636363635,1.3636363636363635,0.12244897959183673,No,0
PRV51409,4,0,4,4,4,75.0,300,100,50.0,0.0,0.0,60.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,2.25,0.0,3,59.0,44,77,16.51262143533445,0.0,5.0,6,0.75,0.0,0.25,0.5,0.5,0.0,1.0,0.0,0.75,-1.9999999999999998,4.0,0.6666666666577777,0.5,0.0,0.0,0.0,1310.0,0.0,395.0,12.0,12.0,0.8,0.8,0.25,No,0
PRV51410,628,0,628,186,7,282.7229299363057,177550,8010,641.2182431828063,3.0573248407643314,1920.0,282.27344992050877,0.010813794346413143,949.4652406417113,3.358288770053476,0.0,0.10031847133757962,1.4426751592356688,0.0,0.0,2.5812101910828025,0.0015923566878980893,2.5812101910828025,0.0015923566878980893,10,75.14808917197452,28,97,13.03958075243879,0.01910828025477707,4.7165605095541405,10,0.7022292993630573,0.19585987261146498,0.34554140127388533,0.5684713375796179,0.4729299363057325,0.1592356687898089,0.6863057324840764,0.1767515923566879,0.4315286624203822,5.147346037388523,40.36415232425473,2.2680093309905835,0.19745222929936307,0.0031847133757961785,0.5860215053763441,3475.6528662420383,2566.3216560509554,343.20382165605093,698.7420382165606,11.980891719745223,11.980891719745223,78.5,23.25,0.14525257612641143,Yes,1
PRV51412,5,0,5,5,5,88.0,440,200,68.33739825307956,0.0,0.0,73.33333333333333,0.0,73.33333333333333,0.8333333333333334,0.0,0.2,0.0,0.0,0.0,2.6,0.0,2.6,0.0,4,85.4,69,99,10.714476188783099,0.0,4.4,7,0.8,0.0,0.4,0.6,0.4,0.6,0.6,0.0,0.2,1.4297995232625305,1.9788710113760892,0.7765613437761704,0.8,0.0,0.0,3864.0,1072.0,213.6,638.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.20000000000000004,No,0
PRV51414,28,3,25,28,9,1079.642857142857,30230,17000,3495.151649486765,114.42857142857143,3204.0,1042.4137931034484,0.10598392378684132,1042.4137931034484,0.9655172413793104,0.10344827586206896,0.10714285714285714,1.6428571428571428,0.6428571428571429,18.0,4.035714285714286,0.07142857142857142,4.035714285714286,0.07142857142857142,9,71.82142857142857,45,100,13.923211558610323,0.0,5.25,10,0.7142857142857143,0.35714285714285715,0.4642857142857143,0.7857142857142857,0.6071428571428571,0.10714285714285714,0.8928571428571429,0.07142857142857142,0.6071428571428571,4.06229463564036,17.275698591332848,3.2373220703122323,0.7142857142857143,0.0,0.0,12086.785714285714,3833.9285714285716,1029.857142857143,922.8571428571429,12.0,12.0,2.8,2.8,0.2908163265306122,No,0
